,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude
553,W943004438,CONTES SOUS L'ARBRE,"développer la littérature et la culture en zones rurales au cameroun. dans la perspective de la réalisation de cet objet, l'association entend favoriser : en france, collecte de livres, recherche de subventions, appel au don, organisation d'événement afin de financer les activités de l'association. au cameroun, la création de bibliothèques dans les écoles situées au cameroun, l'organisation de séances de lecture publique. l'organisation de concours littéraires, promotion de la scolarité (remise de prix d'excellence, bourse au mérite). la mise en place de partenariat entre les écoles primaires françaises et camerounaises afin de développer les échanges culturels entre les élèves. l'association aura également pour priorité de favoriser l'accès aux différentes activités qu'elle propose au sein des orphelinats et d'y encourager la mise en place de salles de lecture",5,RUE,Gustave Charpentier,94240,L'   Haÿ-les-Roses,,5 RUE Gustave Charpentier 94240 L'   Haÿ-les-Roses,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,2.3625524,48.7791955
554,W943005165,BIFTY BE INVOLVED FOR THE YOUTH  BIFTY FRANCE,"association humanitaire au service de la jeunesse africaine en générale et camerounaise en particulier ; il s'agit de mettre l'art, la musique et le partage au service de l'engagement social, éducationnel et culturel des jeunes en afrique ; implanter depuis 2014 le bifty évolue a fil des années à travers différents thèmes et diverses activités tels que des séminaires, des vernissages, des campagnes de sensibilisation, un magazine, les relais formations, l'organisation de concerts à caractère social pour soutenir les enfants et les jeunes vulnérables et défavorisés ; ces actions menées en faveur de la jeunesse africaine ont pour but de leur permettre de s'épanouir et de se familiariser grâce aux différents supports culturels",248,AV,de Stalingrad,94550,Chevilly-Larue,,248 AV de Stalingrad 94550 Chevilly-Larue,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),INTERVENTIONS SOCIALES,2.3677781,48.7708478
555,W943008543,RESEAU DES PATRIOTES CAMEROUNAIS (RPCAM),"réseau des patriotes camerounais est un mouvement apolitique avec pour but ; redorer l'image du cameroun notamment a l'international, éduquer et assurer l'éveil de conscience patriotique , initier des actions patriotiques au cameroun et a l'étranger ; defendre la patrie et les institutions du cameroun, proner et preserver l'unité nationale et le vivre ensemble pour un cameroun indivisible ; initier et soutenir des projets collectifs ou individuels visant a ameliorer les conditions de vie des camerounais sans emplois stables afin de limiter l'immigration non volontaire ; accompagner des porteurs de projets collectifs vers leurs réalisations ; cf article 2 du statut, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",21 Bis,RUE,Jean Baptiste Baudin,94800,Villejuif,,21 Bis RUE Jean Baptiste Baudin 94800 Villejuif,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3566145,48.7964262
556,W943010323,MEZZIK SIDA,"mettre sur pied et soutenir des programmes d'aide aux malades du sida et mener des actions de prevention, de proximite auprès des jeunes du cameroun.",34,RUE,Berthollet,94110,Arcueil,,34 RUE Berthollet 94110 Arcueil,Val-de-Marne,Île-de-France,SANTÉ,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.326037,48.805665
557,W943010654,ASSOCIATION SOLIDAIRE   APIMAC,"amélioration des conditions d'éducation des jeunes camerounais à travers la distribution, de fourniture ou d'ouvrages scolaires et de matériels informatique ; c'est une association caritative, à buts multiples et intervenants au plans internationales",48,RUE,de la Chapelle,94800,Villejuif,,48 RUE de la Chapelle 94800 Villejuif,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,2.361469,48.799274
558,W943010672,LIFE IS GOLD ASSOCIATION,"assistance en cas du décès d'un membre, une aide financière sera accordée auprès de la famille du défunt. ces garanties d'assistance nous sont primordiales pour accompagner correctement les proches du défunt, dans ce moment de vie particulièrement difficile. on assistera dans les différentes procédures à réaliser pour le corps du défunt soit correctement pris en charge (billets d'avion, célébrations d'obsèques) une aide financière qui visera au renforcement de la protection de l'enfance au cameroun. notre association aura pour objectif de développer des dispositifs par charité de soutien à l'accompagnement des enfants posant des difficultés, éducatives, santé, psychologique, offrir grâce à la donation de nos membres une change pour repartir (aide charité pour maintenir l'inscription d'un enfant dans son école, prendre en charge soins médicaux, enfant gravement malade) sensibilisation de la population urbaine camerounaise en vue d'une agriculture verte et durable, l'importance d'une agriculture sans pesticide afin de préserver écosystème (ex : l'aide à l'éducation environnementale des fermiers par diverses activités éducatives et culturelles), allouer des solutions variées par nos donations pour la population vivant en zones à risques, notamment pour faciliter l'accès à l'eau, lutte contre la déforestation et la désertification",2,RUE,Ange Rubaud,94230,Cachan,,2 RUE Ange Rubaud 94230 Cachan,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,2.3319205,48.7858901
559,W781000443,FAMILLE CHRETIENNE CAMEROUNAISE DE VAL DE SEINE,"partage de la parole sainte et des valeurs chrétiennes, création d'un esprit de solidarité et renforcement des liens entre les membres, promotion et valorisation de la culture camerounaise, solidarité et entraide, la devise de la fccss est : amour, solidarité, dignité",30,RUE,des Bâtards,78270,Limetz-Villez,,30 RUE des Bâtards 78270 Limetz-Villez,Yvelines,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,1.5499128,49.03999
560,W781001539,ASSOCIATION CIEL OUVERT POUR LES ENFANTS HANDICAPES ET SERO-POSITIFS DU MBAM-INOUBOU (CAMEROUN),insérer les enfants handicapés et séro-positifs du mbam-inoubou (cameroun) dans la vie normale initier les enfants handicapés et séro-positifs aux nouvelles technologies de l'information et de la communication promouvoir l'échange socio-culturel et éducatif entre les enfants handicapés et séro-positifs du mbam-inoubou (cameroun) et ceux des pays occidentaux organiser des campagnes de prévention contre le vih sida dans le mbam-inoubou (cameroun) lutter contre la marginalisation des enfants handicapés et séro-positifs dans les lieux publics créer un centre d'accueil sanitaire socio-éducatif pour les enfants handicapés et séro-positifs dans le mbam-inoubou (cameroun),47,RUE,Gariel Vilain,78130,Les   Mureaux,,47 RUE Gariel Vilain 78130 Les   Mureaux,Yvelines,Île-de-France,SANTÉ,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),1.909928,48.9931578
561,W781002129,ASSOCIATION DES OPERATEURS ECONOMIQUES DES DIASPORAS DU CAMEROUN (AOEDC),sensibiliser les opérateurs économiques camerounais à être les principaux ambassadeurs des produits camerounais à l'étranger ; travailler en synergie avec ceux vivant au cameroun et participer activement à l'économie et au commerce pour le développement du cameroun,8,RUE,de la Geôle,78680,Épône,,8 RUE de la Geôle 78680 Épône,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),1.8164241,48.9558439
562,W781002834,COMITE DE DEVELOPPEMENT BAZOU/EUROPE - CODEBAZ/EUROPE,lutte contre la pauvrete dans le village bazou au cameroun,3,RUE,Alphonse Georges Poulain,78270,Bonnières-sur-Seine,,3 RUE Alphonse Georges Poulain 78270 Bonnières-sur-Seine,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),1.570801,49.0284968
563,W781003437,AFORCAM (AIDE POUR LA FORMATION AU CAMEROUN),"la création des centres de documentations dans les régions enclavées du cameroun, via des dons de livres, des fournitures scolaires, des photocopieuses, des imprimantes, des matériels informatiques, éducatifs... bref, de tout matériel pouvant aider les populations de tout âge à pouvoir étudier, se documenter et savoir utiliser un ordinateur",11,RUE,du Stade,78250,Meulan,,11 RUE du Stade 78250 Meulan,Yvelines,Île-de-France,ÉDUCATION  FORMATION,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),1.904446,49.010319
564,W781004289,ASSOCIATION SOLIDARITE FRANCE CAMEROUN (POUR LE DEVELOPPEMENT DURABLE),soutenir des projets de développement durable dans les pays du tiers monde; proposer entre autre d'améliorer les conditions de vie afin de favoriser le maintien des populations vivant dans les villages; s'adresser également à tous et plus particulièrement aux habitants du mantois et à une vocation sociale et caritative,16,RUE,Gate Vigne,78200,Mantes-la-Jolie,,16 RUE Gate Vigne 78200 Mantes-la-Jolie,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.716424,48.991715
565,W781004309,DIASPORA DU QUARTIER MADAGASCAR DE LA ZONE NYLON A DOUALA (CAMEROUN),"promouvoir le développement socio culturelle de la zone nylon ; favoriser l'entraide, la solidarité, l'union, l'épanouissement, l'assistance lors des évènements (heureux et malheureux) de tous les membres de l'association",12,RUE,Saint Aubin,78520,Limay,,12 RUE Saint Aubin 78520 Limay,Yvelines,Île-de-France,ACTION SOCIOCULTURELLE,AUTRES,1.73065,48.995504
566,W781005444,SOUTIEN POUR LES PERSONNES VULNERABLES DU CAMEROUN,"soutenir les personnes et les familles dans plusieurs plans à savoir, la scolarisation en participant au frais de la scolarité, à l'achat des fournitures scolaires, des uniformes, des vêtements , des chaussures et à la nourriture ; envisager dans la mesure du possible de créer des écoles et centre de formation,  un centre de santé pour permettre l'accès facile aux soins de santé ; participer à la promotion de la santé et l'hygiène en milieu hospitalier et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",62 Bis,RUE,Nationale,78970,Mézières-sur-Seine,,62 Bis RUE Nationale 78970 Mézières-sur-Seine,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.7901831,48.9606689
567,W782002978,"""DEVELOPPEMENT CENTRE-SUD CAMEROUN """" DCS CAM""""""","promouvoir le développement du centre et du sud du cameroun selon les principes du développement durable, local et cultuel; elle peut aussi favoriser les échanges entre la france et le cameroun",17,RUE,Marcel Cerdan,78990,Élancourt,,17 RUE Marcel Cerdan 78990 Élancourt,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.9652170540734395,48.793322
568,W782003263,RESSORTISSANTS DE LA PROVINCE DU SUD OUEST - CAMEROUN FRANCE,"rasembler et de sensibiliser tous les ressortissants du province du sud ouest du cameroun, sans distinction de classe sociale en vue de :créer et maintenir  des liens sociaux et culturels au sein dee ses membres , instaurer entre eux l'esprit de fraternité, de solidarité, de patriotisme ainsi que l'amitié solide et durable, contribuer au développement économique, social et culturel de leur communauté d'origine , défendre les intérêts de ses membres",50,RUE,des Berges,78960,Voisins-le-Bretonneux,,50 RUE des Berges 78960 Voisins-le-Bretonneux,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.0499809,48.7645612
569,W782005343,TCHANWOCK NA BONA O MBENGUE,"la défense des intérêts de ses membres selon les règlements intérieurs; la promotion d'une entente cordiale entre tous les descendants de tchanwock na bona; la sauvegarde de la culture pongo, composante de la tradition du littoral camerounais; aide aux plus démunis; l'encouragement des élèves méritants de notre arrondissement de dibombari, des innovations",47,RUE,d'Angiviller,78120,Rambouillet,,47 RUE d'Angiviller 78120 Rambouillet,Yvelines,Île-de-France,ACTION SOCIOCULTURELLE,AUTRES,1.8243623,48.6447207
570,W782005470,BIBLIOTHEQUE POUR LES ENFANTS DU CAMEROUN AGRICOLE ET RURAL : BECAR,"créer des bibliothèques a petits budgets pour les enfants en milieu agricole et rural au cameroun ; construire les bibliothèques en matériaux écologiques ( brique, raphia, laterite) ; utiliser la main d'oeuvre locale et estudiantine d'europe ; former les instituteurs au métier de bibliothécaire ; développer la lecture pour les enfants",12,PL,des pensées,78320,Mesnil-Saint-Denis,,12 PL des pensées 78320 Mesnil-Saint-Denis,Yvelines,Île-de-France,ACTION SOCIOCULTURELLE,AUTRES,1.9530954,48.7369979
571,W783000466,LA GRANDE FAMILLE,d'appuyer les initiatives de développement de coopération et de lutte contre la pauvreté auprès des populations du cameroun,12,RUE,du Hameau,78500,Sartrouville,,12 RUE du Hameau 78500 Sartrouville,Yvelines,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.1585037,48.9409016
572,W783001978,DIASPORA FOTO DE FRANCE,"entretenir et renforcer la solidarité, l'entraide et la fraternité entre les fotos résidant en france ; aider à consolider, préserver et promouvoir la culture foto entre les fotos résidant en france ; accompagner les ressortissants fotos dans le processus d'insertion sociale en france ; oeuvrer pour la défense des intérêts des fotos auprès des autorités françaises et européennes ; contribuer à une meilleure entendre entre le peuple français et camerounais",4,,Les Larris Verts,95300,Pontoise,,4 Les Larris Verts 95300 Pontoise,Val-d'Oise,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,2.0911306,49.0350229
573,W783002526,DRAMES DE LA ROUTE EN AFRIQUE,agir pour le bien-être des populations camerounaises dans les domaines de la création d'un complexe orphelinat et dispensaire avec bloc pour soins d'urgence ; de l'éducation des orphelins ; du secours aux victimes de la route et des soins généralistes pour la population ; de l'amélioration de la signalisation routière sur zones dangereuses ; de l'information des personnels aux gestes de premiers secours ; de dons de médicaments ; de la sensibilisation et de la lutte contre le sida et le paludisme ; de la prévention contre l'usage des stupéfiants et de l'alcool au volant,10,RUE,Charles Gounod,78000,Versailles,,10 RUE Charles Gounod 78000 Versailles,Yvelines,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.1570934,48.8111552
574,W783003322,ASSOCIATION UNION EN CHRIST PAR SON ESPRIT,venir en aide à un centre d'accueil qui recueille et prendre en charge 20 enfants âgés de 3 à 9 ans de mbalmayo (cameroun),222,RUE,Ernest Jolly,78955,Carrières-sous-Poissy,,222 RUE Ernest Jolly 78955 Carrières-sous-Poissy,Yvelines,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,2.0318303,48.9412358
